Datetime,Open,Adj Close,Low,High,Volume,ATR,rollin_max,rollin_min,MACD,Signal,obv,obv_slope
2024-12-15 18:01:02.004,103111.99,103111.99,103109.7,103111.99,0.112221,44.54350000000195,103352.88,103096.01,,,-6.8721260000000015,-0.016496899999999304
2024-12-15 18:02:01.019,103167.52,103167.53,103167.52,103167.53,0.33204,46.804000000001544,103352.88,103096.01,,,-6.540086000000001,0.033709900000000924
2024-12-15 18:03:01.008,103228.0,103227.7,103216.9,103228.0,0.001373,49.59550000000163,103352.88,103096.01,,,-6.538713000000001,0.06587230000000117
2024-12-15 18:04:01.007,103225.96,103225.95,103218.7,103228.7,0.101161,43.40450000000128,103321.86,103096.01,,,-6.639874000000002,0.05734750000000069
2024-12-15 18:05:01.008,103234.6,103228.83,103228.83,103234.6,0.021721,40.87600000000166,103321.86,103096.01,,,-6.618153000000001,0.04081580000000035
2024-12-15 18:06:01.006,103264.26,103264.26,103251.4,103264.26,0.008517,41.907000000001425,103309.6,103096.01,,,-6.609636000000001,-0.021853999999999908
2024-12-15 18:07:01.020,103246.55,103250.5,103246.55,103250.5,0.00073,41.4205000000009,103267.83,103096.01,,,-6.610366000000001,-0.011306799999999029
2024-12-15 18:08:01.024,103156.6,103164.37,103153.1,103175.3,0.268864,42.242500000001016,103267.83,103096.01,,,-6.879230000000001,-0.047092499999999274
2024-12-15 18:09:01.013,103107.06,103107.07,103107.06,103107.07,0.0154,44.345500000000904,103267.83,103096.01,,,-6.89463,-0.08225479999999845
2024-12-15 18:10:01.013,103111.85,103111.86,103102.2,103111.86,0.213506,42.7705000000009,103267.83,103096.01,,,-6.6811240000000005,-0.042723999999999325
2024-12-15 18:11:01.005,103057.74,103057.75,103050.0,103057.75,0.145049,42.81400000000067,103264.26,103050.0,,,-6.826173000000001,-0.023350799999999203
2024-12-15 18:12:01.022,103009.68,103020.57,103009.68,103020.57,0.013408,42.525500000001195,103264.26,103009.68,,,-6.839581000000001,0.014775499999999928
2024-12-15 18:13:01.038,103017.03,103015.87,103012.45,103017.03,0.00163,37.032500000001164,103264.26,103009.68,,,-6.841211,-0.00516189999999883
2024-12-15 18:14:01.006,103034.59,103032.7,103025.3,103034.59,0.21271,36.93900000000067,103264.26,103009.68,-36.7516034595028,-21.463813635061374,-6.628501,0.009020800000000388
2024-12-15 18:15:01.008,103072.96,103072.96,103072.95,103072.96,0.00822,37.38650000000125,103264.26,103009.68,-36.16735748609062,-24.758260997241113,-6.620281,0.06228639999999979
2024-12-15 18:16:01.003,103041.6,103036.6,103036.6,103041.6,0.017082,38.29100000000108,103264.26,103009.68,-38.02820007165428,-27.661647843139118,-6.637363000000001,0.06253660000000041
2024-12-15 18:17:01.018,103019.93,103019.93,103019.93,103019.94,0.0107,37.44350000000122,103264.26,103009.68,-40.305705312173814,-30.37706111619225,-6.6480630000000005,0.03774340000000033
2024-12-15 18:18:01.016,103041.6,103042.36,103041.6,103042.36,0.40161,37.40100000000166,103264.26,103009.68,-39.923481559206266,-32.39741535360833,-6.246453000000001,0.07363140000000062
2024-12-15 18:19:01.005,103057.46,103064.3,103057.46,103064.3,0.034155,35.455000000001746,103264.26,103009.68,-37.49558785879344,-33.46395684551984,-6.2122980000000005,0.12068760000000141
2024-12-15 18:20:01.019,102994.75,102984.59,102984.58,102994.75,0.062191,37.94100000000181,103264.26,102984.58,-41.253962151226006,-35.078774242823314,-6.274489000000001,0.11615130000000086
2024-12-15 18:21:01.006,103077.3,103068.0,103067.99,103077.3,0.015518,39.95150000000213,103264.26,102984.58,-37.33037699000852,-35.54213730291515,-6.258971000000001,0.07501480000000073
2024-12-15 18:22:01.006,103118.34,103118.33,103118.33,103118.34,0.11072,39.69150000000227,103264.26,102984.58,-29.961987754664733,-34.400397703083286,-6.148251000000001,0.014973100000000066
2024-12-15 18:23:01.011,103110.67,103110.67,103105.8,103110.67,0.003473,37.29450000000215,103264.26,102984.58,-24.44008178904187,-32.37179037952925,-6.151724000000001,0.024738600000001033
2024-12-15 18:24:01.008,103104.2,103098.02,103098.02,103104.2,0.117087,37.42700000000186,103264.26,102984.58,-20.814066896622535,-30.02644570404692,-6.268811,0.011860300000000908
2024-12-15 18:25:01.016,103149.4,103144.05,103144.05,103155.03,0.878773,39.845000000001164,103264.26,102984.58,-14.170926808044896,-26.818355159066172,-5.3900380000000006,0.16173060000000059
2024-12-15 18:26:01.006,103162.09,103167.3,103162.09,103167.3,0.03711,39.23600000000151,103250.5,102984.58,-7.001680749599473,-22.818124663075135,-5.352928,0.23523320000000075
2024-12-15 18:27:01.013,103132.02,103132.02,103132.02,103132.03,0.05749,40.11450000000186,103175.3,102984.58,-4.051499762863386,-19.036899163401806,-5.410418,0.2398495000000011
2024-12-15 18:28:01.018,103151.53,103151.53,103151.53,103151.54,0.01289,36.22050000000163,103167.3,102984.58,-0.17421087389811873,-15.241960139436937,-5.397528,0.17221860000000003
2024-12-15 18:29:01.009,103159.57,103163.99,103159.57,103163.99,0.018177,33.97800000000207,103167.3,102984.58,3.8371723546588328,-11.408028409920707,-5.379351000000001,-0.00232259999999973
2024-12-15 18:30:01.005,103194.73,103176.8,103176.8,103194.74,0.03836,35.03250000000189,103194.74,102984.58,7.93675744945358,-7.524399302101319,-5.340991000000001,0.005494100000000434
2024-12-15 18:31:01.011,103181.44,103181.45,103181.44,103181.45,0.01113,32.172000000001574,103194.74,102984.58,11.42114943805791,-3.7238029564389636,-5.329861000000001,0.02176510000000004
2024-12-15 18:32:01.025,103143.53,103143.54,103143.53,103143.54,0.0135,31.664500000001134,103194.74,102984.58,11.046973108532256,-0.7624877225521923,-5.343361000000001,0.015782399999999957
2024-12-15 18:33:01.004,103152.6,103159.98,103152.6,103162.43,0.013504,32.203000000000614,103194.74,102984.58,11.918525266039069,1.7786301119032693,-5.3298570000000005,0.009661800000000468
2024-12-15 18:34:01.009,103159.98,103159.98,103159.97,103159.98,1.05848,31.26750000000029,103194.74,102984.58,12.465069209312787,3.9192303498134384,-4.271377,0.21392320000000103
2024-12-15 18:35:01.020,103282.24,103275.4,103263.2,103282.24,2.419496,35.36750000000029,103282.24,102984.58,21.834045133073232,7.506634297449264,-1.851881,0.8027944000000012
2024-12-15 18:36:01.003,103263.99,103263.99,103263.99,103266.8,0.039966,34.119999999999706,103282.24,102984.58,28.024870680688764,11.61434965834936,-1.891847,1.0381004000000007
2024-12-15 18:37:01.006,103276.49,103276.48,103276.48,103276.49,0.23285,33.911499999999066,103282.24,102984.58,33.5392738461087,16.002811393496625,-1.658997,0.9721250000000005
2024-12-15 18:38:01.002,103277.82,103277.82,103277.82,103277.82,0.00029,32.856999999999246,103282.24,102984.58,37.58187606923457,20.321361534983698,-1.6587070000000002,0.5418224000000003
2024-12-15 18:39:01.004,103282.7,103278.13,103278.13,103282.7,0.000676,32.00399999999863,103282.7,102984.58,40.344220477563795,24.327964912770405,-1.6580310000000003,0.062083999999999966
2024-12-15 18:40:01.017,103311.32,103310.5,103310.5,103311.33,0.724828,29.677999999998427,103311.33,103067.99,44.60625112960406,28.385267993796646,-0.9332030000000002,0.19182540000000023
2024-12-15 18:41:01.009,103330.22,103330.21,103330.21,103330.22,0.00349,26.028499999998168,103330.22,103098.02,48.99496547426679,32.508545569966024,-0.9297130000000002,0.21840720000000013
2024-12-15 18:42:01.034,103272.0,103272.0,103272.0,103272.01,0.00201,26.42199999999866,103330.22,103098.02,47.2669849050144,35.4609999379527,-0.9317230000000002,0.21822860000000008
2024-12-15 18:43:01.031,103224.61,103221.66,103221.66,103226.46,0.298562,28.312499999998543,103330.22,103098.02,41.38753682302195,36.64655354481729,-1.2302850000000003,0.08569720000000017
2024-12-15 18:44:01.006,103247.34,103247.35,103247.34,103251.0,0.004155,29.146999999998663,103330.22,103132.02,38.34492005917127,36.986283294974946,-1.2261300000000004,-0.08864259999999999
2024-12-15 18:45:01.004,103261.4,103261.4,103255.99,103261.4,0.009497,26.99899999999834,103330.22,103132.02,36.63768846417952,36.916555060343704,-1.2166330000000003,-0.08682469999999994
2024-12-15 18:46:01.005,103262.6,103279.99,103262.6,103279.99,0.004474,26.765999999998893,103330.22,103132.02,36.35669442596554,36.80457102528291,-1.2121590000000002,-0.05472199999999988
2024-12-15 18:47:01.002,103266.6,103261.88,103261.88,103266.7,0.0043,25.907499999998983,103330.22,103143.53,34.28494468460849,36.30060288428006,-1.2164590000000002,0.004162300000000121
2024-12-15 18:48:01.005,103232.11,103233.3,103232.11,103233.3,0.000406,26.41999999999971,103330.22,103143.53,30.00228419037012,35.0408534113916,-1.216865,0.0018704000000002113
2024-12-15 18:49:01.005,103232.1,103232.1,103232.1,103232.1,0.00095,25.856999999999243,103330.22,103143.53,26.209686217887793,33.274523804559735,-1.217815,-0.0007069999999998291
2024-12-15 18:50:01.007,103208.01,103208.0,103208.0,103208.01,0.00114,25.524499999999534,103330.22,103143.53,21.025223447330063,30.82455702201036,-1.218955,-0.001494799999999927
2024-12-15 18:51:01.019,103187.99,103186.9,103177.45,103188.0,0.028942,26.81949999999997,103330.22,103143.53,15.04721635003807,27.66897893176755,-1.247897,-0.006496599999999884
2024-12-15 18:52:01.005,103182.4,103181.0,103181.0,103182.4,0.00878,25.218499999999768,103330.22,103152.6,9.723302583865006,24.07974360890905,-1.256677,-0.010970599999999784
2024-12-15 18:53:01.023,103199.99,103208.8,103199.99,103208.8,0.018137,25.66399999999994,103330.22,103159.97,7.651646507627447,20.79405091525717,-1.23854,-0.007917199999999769
2024-12-15 18:54:01.010,103176.01,103176.0,103176.0,103176.01,0.00402,27.303500000000348,103330.22,103176.0,3.3330305922572734,17.301784546543228,-1.2425599999999999,-0.003785299999999862
2024-12-15 18:55:01.005,103168.0,103158.9,103158.9,103168.01,0.02429,22.045500000000175,103330.22,103158.9,-1.4485273961763596,13.551668634556483,-1.2668499999999998,-0.0023788999999998033
2024-12-15 18:56:01.006,103161.03,103161.03,103158.4,103161.03,0.086834,21.60650000000096,103330.22,103158.4,-5.008655047960929,9.83956151328241,-1.1800159999999997,0.012501200000000167
2024-12-15 18:57:01.008,103164.01,103164.01,103164.0,103170.7,0.035288,21.465000000000874,103330.22,103158.4,-7.503604370955145,6.370896652313814,-1.1447279999999997,0.02501679999999999
2024-12-15 18:58:01.007,103187.5,103187.88,103172.4,103192.33,1.258804,22.814000000000668,103330.22,103158.4,-7.472947521717288,3.6021075845588135,0.11407600000000029,0.28353940000000016
2024-12-15 18:59:01.018,103192.54,103192.54,103192.53,103192.54,0.00081,22.803000000000612,103330.22,103158.4,-6.992790719901677,1.483115536025322,0.1148860000000003,0.4057564000000003
2024-12-15 19:00:01.009,103203.99,103194.6,103194.6,103204.0,0.031385,21.716000000001078,103330.22,103158.4,-6.372886989076505,-0.08809231722816359,0.1462710000000003,0.3912188000000001
2024-12-15 19:01:01.006,103282.09,103282.1,103282.09,103283.1,0.00665,25.155000000001017,103283.1,103158.4,1.152761703444412,0.16007941542703913,0.15292100000000028,0.2627493
2024-12-15 19:02:01.005,103373.62,103373.63,103373.62,103387.9,0.648434,27.534500000000115,103387.9,103158.4,14.324869292307994,2.99304587031194,0.8013550000000003,0.14125930000000003
2024-12-15 19:03:01.004,103328.57,103343.12,103327.12,103343.12,0.294484,27.343000000000757,103387.9,103158.4,22.051353995411773,6.804716622470078,0.5068710000000003,0.14390540000000002
2024-12-15 19:04:01.004,103314.85,103299.19,103299.19,103314.86,0.099537,28.07250000000058,103387.9,103158.4,24.354079147989978,10.314595851166892,0.4073340000000003,0.08760759999999995
2024-12-15 19:05:01.004,103280.96,103277.35,103277.35,103280.96,0.13094,28.46200000000099,103387.9,103158.4,24.14068897110701,13.07981871284662,0.2763940000000003,-0.01470750000000007
2024-12-15 19:06:01.004,103319.79,103317.94,103317.94,103319.79,0.11035,29.654499999999825,103387.9,103158.4,26.932275114420918,15.850313389778073,0.3867440000000003,-0.10596990000000006
2024-12-15 19:07:01.014,103324.01,103328.08,103324.01,103339.49,0.154874,29.826499999999943,103387.9,103158.4,29.620364529590006,18.604326318868477,0.5416180000000004,0.004890399999999949
2024-12-15 19:08:01.006,103392.38,103391.8,103391.7,103392.39,0.62173,31.553499999999623,103392.39,103158.4,36.46644747724349,22.176753353604468,1.1633480000000005,0.17772520000000008
2024-12-15 19:09:01.003,103381.5,103381.41,103376.94,103384.01,0.968566,32.23649999999979,103392.39,103158.4,40.586464246865944,25.858697843450777,0.19478200000000045,0.061338
2024-12-15 19:10:01.008,103379.83,103379.83,103376.0,103379.83,0.00198,31.30199999999968,103392.39,103158.4,43.22584186628228,29.33212839226323,0.19280200000000045,-0.07347200000000012
2024-12-15 19:11:01.010,103250.74,103260.0,103250.74,103260.0,0.071382,36.22899999999936,103392.39,103158.4,35.250018410341,30.515706871363108,0.12142000000000044,-0.1810942
2024-12-15 19:12:01.002,103210.3,103223.05,103210.3,103223.05,0.07292,38.41899999999951,103392.39,103158.4,25.65418254661199,29.54340169392605,0.048500000000000446,-0.23030580000000014
2024-12-15 19:13:01.006,103207.25,103207.24,103207.24,103207.25,0.03677,37.819499999999245,103392.39,103158.4,16.583475031337002,26.951415694982497,0.011730000000000448,-0.051040600000000026
2024-12-15 19:14:01.003,103264.82,103264.82,103264.82,103264.82,0.0111,39.058499999999185,103392.39,103158.4,13.878050178725971,24.33674205392402,0.022830000000000447,-0.044963400000000014
2024-12-15 19:15:01.011,103288.94,103312.1,103288.94,103312.2,0.001507,40.5724999999984,103392.39,103158.4,15.369546136440476,22.54330257531603,0.02433700000000045,-0.021983600000000006
2024-12-15 19:16:01.007,103378.95,103378.95,103378.95,103386.2,0.008496,44.14599999999773,103392.39,103164.0,21.69262062915368,22.37316616368674,0.032833000000000445,-0.0018727000000000017
2024-12-15 19:17:01.033,103408.76,103408.75,103408.75,103408.76,0.14115,45.152999999997704,103408.76,103172.4,28.775274811516283,23.65358802809681,0.17398300000000044,0.033450900000000006
2024-12-15 19:18:01.022,103384.49,103382.33,103368.67,103405.21,16.68199,45.74099999999744,103408.76,103192.53,31.889837125723716,25.300837986402723,-16.508007,-3.2912028
2024-12-15 19:19:01.013,103385.1,103384.0,103383.99,103385.1,0.120146,45.6464999999982,103408.76,103194.6,34.09972147519875,27.060614802770647,-16.387861,-4.936523600000001
2024-12-15 19:20:01.005,103400.0,103400.01,103398.5,103400.01,0.095072,45.873999999997615,103408.76,103207.24,36.71908707481634,28.992309361336545,-16.292789000000003,-4.9213088
2024-12-15 19:21:01.004,103412.52,103420.64,103412.52,103428.18,0.731336,42.85749999999753,103428.18,103207.24,39.99786302454595,31.193420188925355,-15.561453000000002,-3.125565400000001
2024-12-15 19:22:01.012,103419.99,103420.0,103419.99,103420.0,0.0025,37.59999999999782,103428.18,103207.24,42.05981384484039,33.36669899510545,-15.563953000000001,0.27145160000000046
2024-12-15 19:23:01.006,103430.44,103430.44,103430.44,103430.44,0.0032,35.796499999997465,103430.44,103207.24,44.02849644520029,35.49905854399244,-15.560753000000002,0.23830520000000066
2024-12-15 19:24:01.022,103376.3,103368.78,103368.77,103376.3,0.01166,36.68349999999773,103430.44,103207.24,40.15191071097797,36.42962899794174,-15.572413000000001,0.14414520000000136
2024-12-15 19:25:01.011,103404.61,103404.61,103404.61,103404.62,0.01623,37.38349999999773,103430.44,103207.24,39.51453037423198,37.04660928410089,-15.556183,0.0002080000000006422
2024-12-15 19:26:01.005,103406.91,103402.4,103402.4,103406.91,0.017448,35.48699999999881,103430.44,103207.24,38.38858311409422,37.31500405389325,-15.573631,-0.001478599999999115
2024-12-15 19:27:01.004,103399.3,103415.83,103399.3,103416.7,0.025352,35.27949999999837,103430.44,103207.24,38.14001438184641,37.480006121349696,-15.548279,0.002373000000001588
2024-12-15 19:28:01.003,103427.04,103427.05,103427.04,103427.05,0.01275,32.62499999999854,103430.44,103207.24,38.405445784621406,37.665094055678395,-15.535529,0.008167199999999809
2024-12-15 19:29:01.007,103400.01,103400.01,103400.01,103400.01,0.00661,33.23399999999892,103430.44,103207.24,36.019138848161674,37.335903011792695,-15.542139,0.0066190000000028865
2024-12-15 19:30:01.006,103374.6,103376.29,103371.56,103376.3,0.025555,34.3859999999986,103430.44,103207.24,31.84721861066646,36.23816612521198,-15.567694000000001,0.0018014000000013684
2024-12-15 19:31:01.022,103320.52,103321.39,103320.52,103332.2,0.014449,30.719999999998254,103430.44,103207.24,23.836991655320162,33.757931219745956,-15.582143000000002,-0.00998929999999772
2024-12-15 19:32:01.029,103368.4,103375.0,103368.4,103375.0,0.004087,30.915499999998428,103430.44,103207.24,21.565396734833485,31.31942431372795,-15.578056000000002,-0.012505799999998889
2024-12-15 19:33:01.008,103320.01,103320.01,103320.0,103320.1,0.018677,32.87499999999854,103430.44,103264.82,15.153909273009049,28.08632129600036,-15.596733000000002,-0.011954999999999143
2024-12-15 19:34:01.008,103301.93,103301.87,103301.63,103304.3,0.044344,30.914999999997963,103430.44,103288.94,8.511117819856736,24.171280591487424,-15.641077000000003,-0.0161355999999985
2024-12-15 19:35:01.008,103259.63,103259.63,103259.63,103259.63,0.00022,30.65799999999799,103430.44,103259.63,-0.15945850453863386,19.305132763050462,-15.641297000000003,-0.0181328999999977
2024-12-15 19:36:01.049,103252.0,103250.67,103250.67,103253.38,0.338811,27.40099999999875,103430.44,103250.67,-7.665486697209417,13.911008862811771,-15.980108000000003,-0.08486679999999819
2024-12-15 19:37:01.004,103228.79,103228.8,103227.2,103228.8,0.01298,27.083999999998923,103430.44,103227.2,-15.203327999508474,8.088141483277784,-15.993088000000004,-0.11317409999999734
2024-12-15 19:38:01.005,103190.01,103190.01,103190.0,103190.01,0.0022,27.01999999999898,103430.44,103190.0,-24.02980777734774,1.664551624913226,-15.995288000000004,-0.10602130000000054
2024-12-15 19:39:01.024,103266.73,103266.73,103266.73,103266.73,0.00041,30.717499999998836,103430.44,103190.0,-24.55176847569237,-3.5787123992822623,-15.994878000000003,-0.0722341999999996
2024-12-15 19:40:01.006,103240.37,103240.37,103240.37,103240.37,0.00726,31.234999999999125,103430.44,103190.0,-26.783516767522087,-8.2196732758153,-16.002138000000002,-0.004584999999999107
2024-12-15 19:41:01.003,103211.04,103204.4,103204.4,103211.04,0.202918,31.62499999999927,103430.44,103190.0,-31.095967238987214,-12.794932070725064,-16.205056000000003,-0.04307859999999801
2024-12-15 19:42:01.010,103250.96,103263.5,103250.96,103263.5,0.08515,34.54749999999986,103430.44,103190.0,-29.406126012981986,-16.117170860498227,-16.119906000000004,-0.04594139999999804
2024-12-15 19:44:01.004,103228.01,103228.01,103228.01,103228.01,0.03808,35.8,103427.05,103190.0,-30.577968663652427,-19.0093304220496,-16.157986000000005,-0.044398400000000365
2024-12-15 19:45:01.002,103208.01,103208.01,103208.0,103208.3,0.10023,33.71699999999983,103427.05,103190.0,-32.742942929355195,-21.756052924210117,-16.258216000000004,-0.04650860000000129
2024-12-15 19:46:01.009,103190.64,103190.64,103190.64,103201.1,0.13871,32.79349999999977,103427.05,103190.0,-35.45155938940297,-24.49515421780665,-16.396926000000004,-0.05220499999999796
2024-12-15 19:47:01.006,103220.01,103220.01,103220.01,103220.01,0.1433,34.036499999999066,103427.05,103190.0,-34.826910815390875,-26.56150553766023,-16.253626000000004,-0.05063799999999939
2024-12-15 19:48:01.005,103225.35,103229.5,103225.35,103229.5,0.00032,33.64099999999962,103427.05,103190.0,-33.18362579980749,-27.885929590262343,-16.253306000000006,-0.01860499999999888
2024-12-15 19:49:01.011,103192.0,103192.0,103192.0,103192.0,0.00014,34.954999999999565,103400.01,103190.0,-34.50929522748629,-29.210602717845294,-16.253446000000004,0.015316000000000692
2024-12-15 19:50:01.003,103260.2,103242.22,103226.46,103260.2,0.080825,37.01299999999901,103376.3,103190.0,-31.148680940954364,-29.59821836249945,-16.172621000000003,0.04487900000000143
2024-12-15 19:51:01.005,103253.6,103242.23,103242.23,103253.6,0.16252,36.15949999999939,103375.0,103190.0,-28.159951632769662,-29.310565016534298,-16.010101000000002,0.0567735000000035
2024-12-15 19:52:01.004,103250.46,103250.46,103250.45,103253.6,0.013773,33.93950000000041,103375.0,103190.0,-24.840943906034227,-28.416640794386545,-15.996328000000002,0.07573010000000094
2024-12-15 19:53:01.008,103228.39,103239.99,103228.39,103239.99,0.27109,32.36250000000073,103320.1,103190.0,-22.792677243283833,-27.29184808411796,-16.267418000000003,0.014834900000000699
2024-12-15 19:54:01.009,103276.76,103283.2,103276.76,103283.2,0.017194,31.77300000000032,103304.3,103190.0,-17.481326814449858,-25.32974383011728,-16.250224000000003,-0.04125229999999659
2024-12-15 19:55:01.003,103329.26,103329.26,103329.26,103329.26,0.42149,33.1570000000007,103329.26,103190.0,-9.44660695073253,-22.15311645415348,-15.828734000000003,0.010883800000001735
2024-12-15 19:56:01.005,103308.01,103304.01,103294.6,103308.01,0.08579,32.77800000000061,103329.26,103190.0,-5.058134219550993,-18.734120007158204,-15.914524000000002,0.06022920000000231
2024-12-15 19:57:01.004,103275.0,103275.0,103272.4,103275.01,0.07798,33.91050000000032,103329.26,103190.0,-3.8763573470059782,-15.762567475075763,-15.992504000000002,0.08855279999999856
2024-12-15 19:58:01.017,103264.5,103261.14,103261.13,103264.5,0.015063,33.43050000000003,103329.26,103190.0,-4.0119028549670475,-13.412434551021121,-16.007567,0.03215440000000211
2024-12-15 19:59:01.005,103265.68,103265.68,103265.68,103265.69,0.05665,31.71800000000003,103329.26,103190.64,-3.710222553112544,-11.471992151417677,-15.950917000000002,-0.03374089999999913
2024-12-15 20:00:01.003,103252.95,103248.49,103242.4,103258.8,0.004011,29.045999999999914,103329.26,103190.64,-4.802834797999822,-10.138160680722157,-15.954928000000002,-0.003922099999998236
2024-12-15 20:01:01.002,103248.2,103267.96,103248.2,103268.7,0.000785,28.752999999999883,103329.26,103190.64,-4.051004268490942,-8.920729398267188,-15.954143000000002,0.012936100000000835
2024-12-15 20:02:01.006,103261.01,103261.0,103245.63,103261.01,0.018348,28.070999999999913,103329.26,103190.64,-3.9710016533499584,-7.930783849278067,-15.972491000000002,0.006692600000000626
2024-12-15 20:03:01.029,103307.99,103308.0,103307.99,103320.4,0.010217,28.08599999999933,103329.26,103190.64,-0.11384256223391276,-6.367395591862065,-15.962274,-0.004027699999997404
2024-12-15 20:04:01.012,103241.93,103250.0,103241.93,103250.01,0.011826,29.61499999999942,103329.26,103190.64,-1.717264334045467,-5.437369340295333,-15.9741,-0.004647499999998409
2024-12-15 20:05:01.016,103194.62,103187.8,103187.8,103194.62,0.016994,31.724499999999534,103329.26,103187.8,-7.915688714812859,-5.933033215200293,-15.991094,-0.0075510999999980405
2024-12-15 20:06:01.002,103179.38,103183.3,103179.38,103183.4,0.153201,31.27699999999968,103329.26,103179.38,-13.04076541349059,-7.354579654861691,-16.144295,-0.03724279999999918
2024-12-15 20:07:01.010,103199.99,103199.99,103199.99,103199.99,0.00199,30.64300000000003,103329.26,103179.38,-15.576145537241246,-8.99889283134069,-16.142305,-0.05302569999999826
2024-12-15 20:08:01.002,103191.99,103191.99,103191.99,103192.0,0.00609,30.568499999999766,103329.26,103179.38,-18.023217314781505,-10.803757728031565,-16.148395,-0.0499801000000005
2024-12-15 20:09:01.032,103157.2,103158.02,103157.2,103161.6,0.00234,30.433000000000174,103329.26,103157.2,-22.444874490829534,-13.131981080593956,-16.150735,-0.03233819999999999
2024-12-15 20:10:01.008,103132.01,103132.0,103132.0,103132.01,0.01898,28.324000000000524,103329.26,103132.0,-27.729002260501147,-16.051385316578205,-16.169715,-0.005926999999997513
2024-12-15 20:11:01.005,103166.87,103166.87,103166.87,103166.88,0.10198,29.499000000000525,103329.26,103132.0,-28.7713600431307,-18.59538026189066,-16.067735,0.012782000000000905
2024-12-15 20:12:01.005,103191.99,103191.98,103191.98,103191.99,0.371,30.186500000000525,103329.26,103132.0,-27.25708261199179,-20.327720731911953,-15.696734999999999,0.0986320000000027
2024-12-15 20:13:01.017,103215.5,103214.71,103214.71,103215.5,0.00069,30.259000000000377,103329.26,103132.0,-23.946855237780255,-21.051547633085967,-15.696044999999998,0.1382360000000033
2024-12-15 20:14:01.015,103214.14,103214.14,103214.14,103214.14,0.01036,28.127000000001136,103329.26,103132.0,-21.125943301492953,-21.066426766767368,-15.706404999999998,0.12983100000000333
2024-12-15 20:15:01.009,103201.77,103194.6,103194.6,103201.78,0.467299,26.801000000000933,103320.4,103132.0,-20.233811679456267,-20.899903749305093,-16.173703999999997,-0.022160799999998253
2024-12-15 20:16:01.008,103243.99,103243.99,103243.99,103244.0,0.10952,27.538000000001194,103320.4,103132.0,-15.364344348796294,-19.792791869203054,-16.064183999999997,-0.12125569999999876
